isolate_filteredΩNODE_12_length_50619_cov_101.722152_43	UniRef100_A0A0K1KWN8~K15580	100	546	0	0	1	546	1	546	0.0	1057
isolate_filteredΩNODE_8_length_78445_cov_288.695424_45	UniRef100_A0A0U2WV61~K15580	40.9	563	305	3	10	546	6	566	1.37e-146	439
isolate_filteredΩNODE_7_length_113986_cov_95.550027_29	UniRef100_Q039X9~K15580	99.3	546	4	0	1	546	1	546	0.0	1076
careful_filteredΩNODE_12_length_50619_cov_109.954948_43	UniRef100_A0A0K1KWN8~K15580	100	546	0	0	1	546	1	546	0.0	1057
careful_filteredΩNODE_8_length_78445_cov_310.951587_45	UniRef100_A0A0U2WV61~K15580	40.9	563	305	3	10	546	6	566	1.37e-146	439
careful_filteredΩNODE_7_length_113509_cov_103.332278_29	UniRef100_Q039X9~K15580	99.3	546	4	0	1	546	1	546	0.0	1076
isolate_filteredΩNODE_8_length_78445_cov_288.695424_59	UniRef100_Q8GH67~K03322	78.4	522	108	3	1	517	1	522	3.15e-272	757
careful_filteredΩNODE_8_length_78445_cov_310.951587_59	UniRef100_Q8GH67~K03322	78.4	522	108	3	1	517	1	522	3.15e-272	757
isolate_filteredΩNODE_3_length_404174_cov_100.322816_128	UniRef100_B3W9W7~K04077	99.8	544	1	0	1	544	1	544	0.0	1004
careful_filteredΩNODE_3_length_403891_cov_108.585722_256	UniRef100_B3W9W7~K04077	99.8	544	1	0	1	544	1	544	0.0	1004
isolate_filteredΩNODE_3_length_404174_cov_100.322816_86	UniRef100_A0A0R1FBN4~K06148	99.1	543	5	0	1	543	1	543	0.0	1006
careful_filteredΩNODE_3_length_403891_cov_108.585722_298	UniRef100_A0A0R1FBN4~K06148	99.1	543	5	0	1	543	1	543	0.0	1006
isolate_filteredΩNODE_5_length_328887_cov_99.193781_208	UniRef100_S2SSB5~K01215	99.8	541	1	0	1	541	1	541	0.0	1118
isolate_filteredΩNODE_1_length_651596_cov_106.573662_83	UniRef100_A0A1J3C2N5~K15580	100	541	0	0	1	541	1	541	0.0	1040
careful_filteredΩNODE_5_length_328887_cov_107.364402_105	UniRef100_S2SSB5~K01215	99.8	541	1	0	1	541	1	541	0.0	1118
careful_filteredΩNODE_1_length_651721_cov_115.299404_83	UniRef100_A0A1J3C2N5~K15580	100	541	0	0	1	541	1	541	0.0	1040
isolate_filteredΩNODE_6_length_211744_cov_100.420410_22	UniRef100_A0A1V0Q9L8~K15580	99.8	540	1	0	1	540	1	540	0.0	1041
careful_filteredΩNODE_6_length_211744_cov_108.667298_22	UniRef100_A0A1V0Q9L8~K15580	99.8	540	1	0	1	540	1	540	0.0	1041
isolate_filteredΩNODE_6_length_211744_cov_100.420410_149	UniRef100_S4ZNY2~K01992	99.6	538	2	0	1	538	1	538	0.0	1009
isolate_filteredΩNODE_2_length_515833_cov_101.187436_258	UniRef100_D2BKB7~K00712	69.7	534	162	0	1	534	1	534	2.00e-283	785
careful_filteredΩNODE_6_length_211744_cov_108.667298_149	UniRef100_S4ZNY2~K01992	99.6	538	2	0	1	538	1	538	0.0	1009
careful_filteredΩNODE_2_length_515833_cov_109.458385_258	UniRef100_D2BKB7~K00712	69.7	534	162	0	1	534	1	534	2.00e-283	785
isolate_filteredΩNODE_5_length_328887_cov_99.193781_91	UniRef100_A0A1Y6K2P7~K12268	31.5	550	324	9	1	537	1	510	1.03e-64	225
isolate_filteredΩNODE_5_length_328887_cov_99.193781_90	UniRef100_A0A1Y6K498~K12269	42.1	466	270	0	71	536	55	520	1.62e-125	383
careful_filteredΩNODE_5_length_328887_cov_107.364402_222	UniRef100_A0A1Y6K498~K12269	42.1	466	270	0	71	536	55	520	1.62e-125	383
careful_filteredΩNODE_5_length_328887_cov_107.364402_221	UniRef100_A0A1Y6K2P7~K12268	31.5	550	324	9	1	537	1	510	1.03e-64	225
isolate_filteredΩNODE_1_length_651596_cov_106.573662_340	UniRef100_C2F918~K15580	99.4	536	3	0	1	536	1	536	0.0	1031
careful_filteredΩNODE_1_length_651721_cov_115.299404_340	UniRef100_C2F918~K15580	99.4	536	3	0	1	536	1	536	0.0	1031
isolate_filteredΩNODE_3_length_404174_cov_100.322816_283	UniRef100_A0A286T3V5~K03322	99.4	535	3	0	1	535	1	535	0.0	946
isolate_filteredΩNODE_1_length_651596_cov_106.573662_302	UniRef100_A0A1J3C0C2~K17074&K17073	100	535	0	0	1	535	1	535	0.0	1008
careful_filteredΩNODE_3_length_403891_cov_108.585722_101	UniRef100_A0A286T3V5~K03322	99.4	535	3	0	1	535	1	535	0.0	946
careful_filteredΩNODE_1_length_651721_cov_115.299404_302	UniRef100_A0A1J3C0C2~K17074&K17073	100	535	0	0	1	535	1	535	0.0	1008
isolate_filteredΩNODE_1_length_651596_cov_106.573662_585	UniRef100_K0MXZ1~K01937	100	534	0	0	1	534	3	536	0.0	1064
isolate_filteredΩNODE_1_length_651596_cov_106.573662_473	UniRef100_K0MYD7~K02791&K02790	99.8	534	1	0	1	534	20	553	0.0	1020
careful_filteredΩNODE_1_length_651721_cov_115.299404_585	UniRef100_K0MXZ1~K01937	100	534	0	0	1	534	3	536	0.0	1064
careful_filteredΩNODE_1_length_651721_cov_115.299404_473	UniRef100_K0MYD7~K02791&K02790	99.8	534	1	0	1	534	20	553	0.0	1020
isolate_filteredΩNODE_6_length_211744_cov_100.420410_129	UniRef100_A0A1V0QAL3~K18889	98.1	533	10	0	1	533	1	533	0.0	987
careful_filteredΩNODE_6_length_211744_cov_108.667298_129	UniRef100_A0A1V0QAL3~K18889	98.1	533	10	0	1	533	1	533	0.0	987
isolate_filteredΩNODE_3_length_404174_cov_100.322816_2	UniRef100_S4ZPL0~K03427	99.8	532	1	0	1	532	1	532	0.0	1044
careful_filteredΩNODE_3_length_403891_cov_108.585722_382	UniRef100_S4ZPL0~K03427	99.8	532	1	0	1	532	1	532	0.0	1044
isolate_filteredΩNODE_1_length_651596_cov_106.573662_489	UniRef100_A0A1J3C845~K02775	100	530	0	0	1	530	1	530	0.0	944
isolate_filteredΩNODE_1_length_651596_cov_106.573662_184	UniRef100_Q03D01~K06147	98.5	530	8	0	1	530	1	530	0.0	982
careful_filteredΩNODE_1_length_651721_cov_115.299404_489	UniRef100_A0A1J3C845~K02775	100	530	0	0	1	530	1	530	0.0	944
careful_filteredΩNODE_1_length_651721_cov_115.299404_184	UniRef100_Q03D01~K06147	98.5	530	8	0	1	530	1	530	0.0	982
isolate_filteredΩNODE_2_length_515833_cov_101.187436_452	UniRef100_A0A1W7ABG5~K18940	30.0	483	299	11	18	496	6	453	7.49e-59	207
careful_filteredΩNODE_2_length_515833_cov_109.458385_452	UniRef100_A0A1W7ABG5~K18940	30.0	483	299	11	18	496	6	453	7.49e-59	207
isolate_filteredΩNODE_1_length_651596_cov_106.573662_391	UniRef100_A0A1S2ARA7~K09758	98.5	527	8	0	1	527	1	527	0.0	1044
careful_filteredΩNODE_1_length_651721_cov_115.299404_391	UniRef100_A0A1S2ARA7~K09758	98.5	527	8	0	1	527	1	527	0.0	1044
isolate_filteredΩNODE_1_length_651596_cov_106.573662_75	UniRef100_A0A0R1FBX0~K06148	99.6	526	2	0	1	526	1	526	0.0	981
careful_filteredΩNODE_1_length_651721_cov_115.299404_75	UniRef100_A0A0R1FBX0~K06148	99.6	526	2	0	1	526	1	526	0.0	981
isolate_filteredΩNODE_1_length_651596_cov_106.573662_607	UniRef100_A0A243PSW8~K03328	100	525	0	0	1	525	1	525	0.0	974
careful_filteredΩNODE_1_length_651721_cov_115.299404_607	UniRef100_A0A243PSW8~K03328	100	525	0	0	1	525	1	525	0.0	974
isolate_filteredΩNODE_9_length_65232_cov_99.822408_2	UniRef100_B3WFB1~K02837	100	524	0	0	1	524	1	524	0.0	1048
isolate_filteredΩNODE_1_length_651596_cov_106.573662_386	UniRef100_A0A223K500~K03446	57.2	509	218	0	13	521	6	514	1.17e-201	577
careful_filteredΩNODE_9_length_65232_cov_108.045645_61	UniRef100_B3WFB1~K02837	100	524	0	0	1	524	1	524	0.0	1048
careful_filteredΩNODE_1_length_651721_cov_115.299404_386	UniRef100_A0A223K500~K03446	57.2	509	218	0	13	521	6	514	1.17e-201	577
isolate_filteredΩNODE_5_length_328887_cov_99.193781_266	UniRef100_Q03AP9~K18682	100	523	0	0	1	523	1	523	7.23e-315	863
isolate_filteredΩNODE_5_length_328887_cov_99.193781_219	UniRef100_A0A0R1SQG8~K03281	63.2	516	186	2	7	522	10	521	4.15e-220	624
careful_filteredΩNODE_5_length_328887_cov_107.364402_94	UniRef100_A0A0R1SQG8~K03281	63.2	516	186	2	7	522	10	521	4.15e-220	624
careful_filteredΩNODE_5_length_328887_cov_107.364402_47	UniRef100_Q03AP9~K18682	100	523	0	0	1	523	1	523	7.23e-315	863
isolate_filteredΩNODE_1_length_651596_cov_106.573662_19	UniRef100_A0A1J3C2Z3~K00851	100	522	0	0	1	522	1	522	0.0	1046
careful_filteredΩNODE_1_length_651721_cov_115.299404_19	UniRef100_A0A1J3C2Z3~K00851	100	522	0	0	1	522	1	522	0.0	1046
isolate_filteredΩNODE_1_length_651596_cov_106.573662_294	UniRef100_K0NDM5~K08981	99.4	521	3	0	1	521	1	521	0.0	982
careful_filteredΩNODE_1_length_651721_cov_115.299404_294	UniRef100_K0NDM5~K08981	99.4	521	3	0	1	521	1	521	0.0	982
isolate_filteredΩNODE_5_length_328887_cov_99.193781_298	UniRef100_A0A0E2LW09~K00712	99.8	519	1	0	1	519	1	519	0.0	1048
careful_filteredΩNODE_5_length_328887_cov_107.364402_15	UniRef100_A0A0E2LW09~K00712	99.8	519	1	0	1	519	1	519	0.0	1048
isolate_filteredΩNODE_6_length_211744_cov_100.420410_116	UniRef100_B3W952~K01951	100	517	0	0	1	517	1	517	0.0	1042
isolate_filteredΩNODE_2_length_515833_cov_101.187436_51	UniRef100_K0N8A9~K01119	99.8	517	1	0	1	517	1	517	0.0	1039
isolate_filteredΩNODE_1_length_651596_cov_106.573662_35	UniRef100_A0A0K1KW68~K01928	99.8	517	1	0	1	517	1	517	0.0	1013
careful_filteredΩNODE_6_length_211744_cov_108.667298_116	UniRef100_B3W952~K01951	100	517	0	0	1	517	1	517	0.0	1042
careful_filteredΩNODE_2_length_515833_cov_109.458385_51	UniRef100_K0N8A9~K01119	99.8	517	1	0	1	517	1	517	0.0	1039
careful_filteredΩNODE_1_length_651721_cov_115.299404_35	UniRef100_A0A0K1KW68~K01928	99.8	517	1	0	1	517	1	517	0.0	1013
isolate_filteredΩNODE_4_length_348303_cov_105.649211_300	UniRef100_A0A0K1MQK5~K11203&K11202	100	515	0	0	1	515	1	515	0.0	988
isolate_filteredΩNODE_1_length_651596_cov_106.573662_2	UniRef100_L0K7B3~K06158	36.5	502	314	3	1	498	1	501	1.36e-99	318
careful_filteredΩNODE_4_length_348303_cov_114.271516_300	UniRef100_A0A0K1MQK5~K11203&K11202	100	515	0	0	1	515	1	515	0.0	988
careful_filteredΩNODE_1_length_651721_cov_115.299404_2	UniRef100_L0K7B3~K06158	36.5	502	314	3	1	498	1	501	1.36e-99	318
isolate_filteredΩNODE_1_length_651596_cov_106.573662_275	UniRef100_K0NBB4~K02476	99.4	514	3	0	1	514	1	514	0.0	993
careful_filteredΩNODE_1_length_651721_cov_115.299404_275	UniRef100_K0NBB4~K02476	99.4	514	3	0	1	514	1	514	0.0	993
isolate_filteredΩNODE_2_length_515833_cov_101.187436_259	UniRef100_D2BKB8~K00712	51.9	514	236	3	1	511	1	506	6.71e-187	538
careful_filteredΩNODE_2_length_515833_cov_109.458385_259	UniRef100_D2BKB8~K00712	51.9	514	236	3	1	511	1	506	6.71e-187	538
isolate_filteredΩNODE_6_length_211744_cov_100.420410_166	UniRef100_K0N607~K01643	99.8	510	1	0	1	510	8	517	0.0	986
isolate_filteredΩNODE_3_length_404174_cov_100.322816_319	UniRef100_R4K7C9~K22133	35.7	482	295	6	27	499	29	504	1.70e-80	266
careful_filteredΩNODE_6_length_211744_cov_108.667298_166	UniRef100_K0N607~K01643	99.8	510	1	0	1	510	8	517	0.0	986
careful_filteredΩNODE_3_length_403891_cov_108.585722_65	UniRef100_R4K7C9~K22133	35.7	482	295	6	27	499	29	504	1.70e-80	266
isolate_filteredΩNODE_13_length_45945_cov_96.796285_38	UniRef100_B3WDL6~K02111	100	509	0	0	1	509	1	509	0.0	983
isolate_filteredΩNODE_3_length_404174_cov_100.322816_287	UniRef100_Q6SK89~K08100	40.6	453	234	8	33	463	43	482	7.12e-98	310
isolate_filteredΩNODE_1_length_651596_cov_106.573662_540	UniRef100_A0A1Y2KU82~K01524	100	509	0	0	1	509	1	509	0.0	984
careful_filteredΩNODE_13_length_45945_cov_104.682262_38	UniRef100_B3WDL6~K02111	100	509	0	0	1	509	1	509	0.0	983
careful_filteredΩNODE_3_length_403891_cov_108.585722_97	UniRef100_Q6SK89~K08100	40.6	453	234	8	33	463	43	482	7.12e-98	310
careful_filteredΩNODE_1_length_651721_cov_115.299404_540	UniRef100_A0A1Y2KU82~K01524	100	509	0	0	1	509	1	509	0.0	984
isolate_filteredΩNODE_10_length_64565_cov_110.910433_32	UniRef100_A0A1S2AF69~K00244	99.6	508	2	0	1	508	1	508	0.0	955
careful_filteredΩNODE_10_length_65045_cov_123.164358_36	UniRef100_A0A1S2AF69~K00244	99.6	508	2	0	1	508	1	508	0.0	955
isolate_filteredΩNODE_14_length_41384_cov_95.954245_17	UniRef100_K6RZM3~K00602	99.8	507	1	0	1	507	1	507	0.0	995
careful_filteredΩNODE_14_length_41384_cov_103.912799_17	UniRef100_K6RZM3~K00602	99.8	507	1	0	1	507	1	507	0.0	995
isolate_filteredΩNODE_11_length_60639_cov_98.791866_34	UniRef100_A0A1V0Q595~K03367	100	506	0	0	1	506	1	506	0.0	1015
isolate_filteredΩNODE_1_length_651596_cov_106.573662_409	UniRef100_A0A0R1F5T1~K03475	100	506	0	0	1	506	1	506	0.0	978
careful_filteredΩNODE_11_length_60639_cov_106.889304_34	UniRef100_A0A1V0Q595~K03367	100	506	0	0	1	506	1	506	0.0	1015
careful_filteredΩNODE_1_length_651721_cov_115.299404_409	UniRef100_A0A0R1F5T1~K03475	100	506	0	0	1	506	1	506	0.0	978
isolate_filteredΩNODE_4_length_348303_cov_105.649211_96	UniRef100_C2FDH0~K00864	100	505	0	0	1	505	1	505	0.0	1009
isolate_filteredΩNODE_3_length_404174_cov_100.322816_56	UniRef100_S2TRY5~K07192	99.8	505	1	0	1	505	1	505	1.03e-270	750
careful_filteredΩNODE_4_length_348303_cov_114.271516_96	UniRef100_C2FDH0~K00864	100	505	0	0	1	505	1	505	0.0	1009
careful_filteredΩNODE_3_length_403891_cov_108.585722_328	UniRef100_S2TRY5~K07192	99.8	505	1	0	1	505	1	505	1.03e-270	750
isolate_filteredΩNODE_3_length_404174_cov_100.322816_53	UniRef100_A0A1Y2KMN9~K01733	99.4	504	3	0	1	504	1	504	0.0	982
isolate_filteredΩNODE_1_length_651596_cov_106.573662_505	UniRef100_A0A0E2LY28~K00864	99.6	504	2	0	1	504	1	504	0.0	1007
careful_filteredΩNODE_3_length_403891_cov_108.585722_331	UniRef100_A0A1Y2KMN9~K01733	99.4	504	3	0	1	504	1	504	0.0	982
careful_filteredΩNODE_1_length_651721_cov_115.299404_505	UniRef100_A0A0E2LY28~K00864	99.6	504	2	0	1	504	1	504	0.0	1007
isolate_filteredΩNODE_5_length_328887_cov_99.193781_299	UniRef100_A0A0R1F927~K00712	99.2	503	4	0	1	503	1	503	0.0	983
careful_filteredΩNODE_5_length_328887_cov_107.364402_14	UniRef100_A0A0R1F927~K00712	99.2	503	4	0	1	503	1	503	0.0	983
isolate_filteredΩNODE_1_length_651596_cov_106.573662_593	UniRef100_A0A0K1MWY1~K05592	100	502	0	0	1	502	1	502	0.0	959
careful_filteredΩNODE_1_length_651721_cov_115.299404_593	UniRef100_A0A0K1MWY1~K05592	100	502	0	0	1	502	1	502	0.0	959
isolate_filteredΩNODE_10_length_64565_cov_110.910433_14	UniRef100_Q03CA4~K10441	100	500	0	0	1	500	1	500	0.0	976
careful_filteredΩNODE_10_length_65045_cov_123.164358_54	UniRef100_Q03CA4~K10441	100	500	0	0	1	500	1	500	0.0	976
isolate_filteredΩNODE_1_length_651596_cov_106.573662_617	UniRef100_A0A243PSV3~K04567	100	499	0	0	1	499	1	499	0.0	999
careful_filteredΩNODE_1_length_651721_cov_115.299404_617	UniRef100_A0A243PSV3~K04567	100	499	0	0	1	499	1	499	0.0	999
isolate_filteredΩNODE_5_length_328887_cov_99.193781_310	UniRef100_A0A143PDG2~K18935	31.0	407	268	8	7	409	5	402	1.32e-52	190
isolate_filteredΩNODE_3_length_404174_cov_100.322816_202	UniRef100_B3WA39~K09698	100	497	0	0	1	497	1	497	0.0	961
careful_filteredΩNODE_5_length_328887_cov_107.364402_3	UniRef100_A0A143PDG2~K18935	31.0	407	268	8	7	409	5	402	1.32e-52	190
careful_filteredΩNODE_3_length_403891_cov_108.585722_182	UniRef100_B3WA39~K09698	100	497	0	0	1	497	1	497	0.0	961
isolate_filteredΩNODE_1_length_651596_cov_106.573662_31	UniRef100_Q9KJV1~K06609	59.2	451	182	1	32	482	17	465	1.29e-176	510
careful_filteredΩNODE_1_length_651721_cov_115.299404_31	UniRef100_Q9KJV1~K06609	59.2	451	182	1	32	482	17	465	1.29e-176	510
isolate_filteredΩNODE_11_length_60639_cov_98.791866_50	UniRef100_A0A1S2AJI7~K00036	100	495	0	0	1	495	1	495	0.0	1003
isolate_filteredΩNODE_10_length_64565_cov_110.910433_55	UniRef100_B1I7R7~K01138	77.0	486	111	1	1	485	1	486	9.14e-289	795
isolate_filteredΩNODE_1_length_651596_cov_106.573662_41	UniRef100_A0A0K1KX62~K00088	100	495	0	0	1	495	1	495	0.0	948
careful_filteredΩNODE_11_length_60639_cov_106.889304_50	UniRef100_A0A1S2AJI7~K00036	100	495	0	0	1	495	1	495	0.0	1003
careful_filteredΩNODE_10_length_65045_cov_123.164358_13	UniRef100_B1I7R7~K01138	77.0	486	111	1	1	485	1	486	9.14e-289	795
careful_filteredΩNODE_1_length_651721_cov_115.299404_41	UniRef100_A0A0K1KX62~K00088	100	495	0	0	1	495	1	495	0.0	948
isolate_filteredΩNODE_6_length_211744_cov_100.420410_18	UniRef100_A0A1S2AXC5~K18929	100	494	0	0	1	494	1	494	0.0	995
isolate_filteredΩNODE_4_length_348303_cov_105.649211_275	UniRef100_K0N5K6~K14445	100	494	0	0	1	494	1	494	0.0	917
isolate_filteredΩNODE_1_length_651596_cov_106.573662_454	UniRef100_K6QE74~K02538	98.8	494	6	0	1	494	1	494	0.0	938
careful_filteredΩNODE_6_length_211744_cov_108.667298_18	UniRef100_A0A1S2AXC5~K18929	100	494	0	0	1	494	1	494	0.0	995
careful_filteredΩNODE_4_length_348303_cov_114.271516_275	UniRef100_K0N5K6~K14445	100	494	0	0	1	494	1	494	0.0	917
careful_filteredΩNODE_1_length_651721_cov_115.299404_454	UniRef100_K6QE74~K02538	98.8	494	6	0	1	494	1	494	0.0	938
isolate_filteredΩNODE_4_length_348303_cov_105.649211_130	UniRef100_A0A1S2ALM6~K19350	98.4	493	8	0	1	493	1	493	0.0	949
careful_filteredΩNODE_4_length_348303_cov_114.271516_130	UniRef100_A0A1S2ALM6~K19350	98.4	493	8	0	1	493	1	493	0.0	949
isolate_filteredΩNODE_5_length_328887_cov_99.193781_308	UniRef100_A0A2A5PSP1~K18934	42.6	493	275	3	1	489	1	489	3.94e-127	384
isolate_filteredΩNODE_3_length_404174_cov_100.322816_11	UniRef100_A0A0R1F479~K01193	99.8	492	1	0	1	492	1	492	0.0	1045
isolate_filteredΩNODE_1_length_651596_cov_106.573662_230	UniRef100_A0A1J3CAQ7~K00425	100	492	0	0	1	492	1	492	0.0	979
isolate_filteredΩNODE_1_length_651596_cov_106.573662_30	UniRef100_A5YBJ3~K00140	99.8	492	1	0	1	492	1	492	0.0	971
careful_filteredΩNODE_5_length_328887_cov_107.364402_5	UniRef100_A0A2A5PSP1~K18934	42.6	493	275	3	1	489	1	489	3.94e-127	384
careful_filteredΩNODE_3_length_403891_cov_108.585722_373	UniRef100_A0A0R1F479~K01193	99.8	492	1	0	1	492	1	492	0.0	1045
careful_filteredΩNODE_1_length_651721_cov_115.299404_230	UniRef100_A0A1J3CAQ7~K00425	100	492	0	0	1	492	1	492	0.0	979
careful_filteredΩNODE_1_length_651721_cov_115.299404_30	UniRef100_A5YBJ3~K00140	99.8	492	1	0	1	492	1	492	0.0	971
isolate_filteredΩNODE_4_length_348303_cov_105.649211_136	UniRef100_B5QT84~K03294	100	491	0	0	1	491	1	491	0.0	935
careful_filteredΩNODE_4_length_348303_cov_114.271516_136	UniRef100_B5QT84~K03294	100	491	0	0	1	491	1	491	0.0	935
isolate_filteredΩNODE_2_length_515833_cov_101.187436_152	UniRef100_A0A1J3C4A0~K06131	99.8	489	1	0	1	489	1	489	0.0	961
careful_filteredΩNODE_2_length_515833_cov_109.458385_152	UniRef100_A0A1J3C4A0~K06131	99.8	489	1	0	1	489	1	489	0.0	961
isolate_filteredΩNODE_13_length_45945_cov_96.796285_40	UniRef100_B3WDL8~K02112	100	488	0	0	1	488	1	488	0.0	893
isolate_filteredΩNODE_4_length_348303_cov_105.649211_302	UniRef100_K0N263~K00854	100	488	0	0	1	488	1	488	0.0	973
isolate_filteredΩNODE_3_length_404174_cov_100.322816_294	UniRef100_K0NCB9~K07248	99.6	488	2	0	1	488	1	488	0.0	952
isolate_filteredΩNODE_1_length_651596_cov_106.573662_290	UniRef100_A0A0E2LXU3~K02030&K02029	99.8	487	1	0	2	488	1	487	0.0	912
careful_filteredΩNODE_13_length_45945_cov_104.682262_40	UniRef100_B3WDL8~K02112	100	488	0	0	1	488	1	488	0.0	893
careful_filteredΩNODE_4_length_348303_cov_114.271516_302	UniRef100_K0N263~K00854	100	488	0	0	1	488	1	488	0.0	973
careful_filteredΩNODE_3_length_403891_cov_108.585722_90	UniRef100_K0NCB9~K07248	99.6	488	2	0	1	488	1	488	0.0	952
careful_filteredΩNODE_1_length_651721_cov_115.299404_290	UniRef100_A0A0E2LXU3~K02030&K02029	99.8	487	1	0	2	488	1	487	0.0	912
isolate_filteredΩNODE_12_length_50619_cov_101.722152_15	UniRef100_C2F9X0~K21471	96.0	497	10	2	1	487	1	497	2.19e-230	647
isolate_filteredΩNODE_9_length_65232_cov_99.822408_41	UniRef100_A0A1V0QA23~K00763	100	487	0	0	1	487	2	488	0.0	947
isolate_filteredΩNODE_3_length_404174_cov_100.322816_173	UniRef100_C2FBN4~K01426	99.2	487	4	0	1	487	2	488	0.0	932
careful_filteredΩNODE_12_length_50619_cov_109.954948_15	UniRef100_C2F9X0~K21471	96.0	497	10	2	1	487	1	497	2.19e-230	647
careful_filteredΩNODE_9_length_65232_cov_108.045645_23	UniRef100_A0A1V0QA23~K00763	100	487	0	0	1	487	2	488	0.0	947
careful_filteredΩNODE_3_length_403891_cov_108.585722_211	UniRef100_C2FBN4~K01426	99.2	487	4	0	1	487	2	488	0.0	932
isolate_filteredΩNODE_4_length_348303_cov_105.649211_92	UniRef100_C2FDH8~K00965	99.4	486	3	0	1	486	1	486	0.0	975
careful_filteredΩNODE_4_length_348303_cov_114.271516_92	UniRef100_C2FDH8~K00965	99.4	486	3	0	1	486	1	486	0.0	975
isolate_filteredΩNODE_4_length_348303_cov_105.649211_310	UniRef100_K0N5H8~K02538	99.8	485	1	0	1	485	1	485	0.0	932
isolate_filteredΩNODE_2_length_515833_cov_101.187436_37	UniRef100_A0A1J3C229~K02030&K02029	99.8	485	1	0	1	485	1	485	0.0	897
isolate_filteredΩNODE_1_length_651596_cov_106.573662_107	UniRef100_A0A1J3C2S0~K06901	100	485	0	0	1	485	1	485	0.0	880
careful_filteredΩNODE_4_length_348303_cov_114.271516_310	UniRef100_K0N5H8~K02538	99.8	485	1	0	1	485	1	485	0.0	932
careful_filteredΩNODE_2_length_515833_cov_109.458385_37	UniRef100_A0A1J3C229~K02030&K02029	99.8	485	1	0	1	485	1	485	0.0	897
careful_filteredΩNODE_1_length_651721_cov_115.299404_107	UniRef100_A0A1J3C2S0~K06901	100	485	0	0	1	485	1	485	0.0	880
isolate_filteredΩNODE_14_length_41384_cov_95.954245_14	UniRef100_A0A1Y2KNY9~K00764	99.4	484	3	0	1	484	1	484	0.0	952
isolate_filteredΩNODE_11_length_60639_cov_98.791866_29	UniRef100_F9VDQ5~K01776	50.5	483	220	5	1	481	1	466	1.41e-152	448
isolate_filteredΩNODE_6_length_211744_cov_100.420410_184	UniRef100_A0A0E2M1A2~K11733	100	484	0	0	1	484	1	484	0.0	921
isolate_filteredΩNODE_5_length_328887_cov_99.193781_132	UniRef100_B3WD57~K02433	99.8	484	1	0	1	484	1	484	0.0	929
isolate_filteredΩNODE_3_length_404174_cov_100.322816_121	UniRef100_A0A2A5PSP1~K18934	44.7	486	249	6	1	476	1	476	3.75e-128	387
careful_filteredΩNODE_14_length_41384_cov_103.912799_14	UniRef100_A0A1Y2KNY9~K00764	99.4	484	3	0	1	484	1	484	0.0	952
careful_filteredΩNODE_11_length_60639_cov_106.889304_29	UniRef100_F9VDQ5~K01776	50.5	483	220	5	1	481	1	466	1.41e-152	448
careful_filteredΩNODE_6_length_211744_cov_108.667298_184	UniRef100_A0A0E2M1A2~K11733	100	484	0	0	1	484	1	484	0.0	921
careful_filteredΩNODE_5_length_328887_cov_107.364402_181	UniRef100_B3WD57~K02433	99.8	484	1	0	1	484	1	484	0.0	929
careful_filteredΩNODE_3_length_403891_cov_108.585722_263	UniRef100_A0A2A5PSP1~K18934	44.7	486	249	6	1	476	1	476	3.75e-128	387
isolate_filteredΩNODE_4_length_348303_cov_105.649211_86	UniRef100_A0A0E2LXN3~K20114	100	483	0	0	1	483	1	483	0.0	931
careful_filteredΩNODE_4_length_348303_cov_114.271516_86	UniRef100_A0A0E2LXN3~K20114	100	483	0	0	1	483	1	483	0.0	931
isolate_filteredΩNODE_5_length_328887_cov_99.193781_78	UniRef100_A0A0R1F171~K01223	99.0	482	5	0	1	482	25	506	0.0	984
isolate_filteredΩNODE_3_length_404174_cov_100.322816_83	UniRef100_K0NA67~K01223	99.0	482	5	0	1	482	1	482	0.0	1005
isolate_filteredΩNODE_1_length_651596_cov_106.573662_328	UniRef100_A0A1J3C077~K02030&K02029	100	482	0	0	1	482	1	482	0.0	892
isolate_filteredΩNODE_1_length_651596_cov_106.573662_86	UniRef100_E1TEN3~K08169	30.5	430	287	6	14	438	9	431	3.40e-35	142
careful_filteredΩNODE_5_length_328887_cov_107.364402_235	UniRef100_A0A0R1F171~K01223	99.0	482	5	0	1	482	25	506	0.0	984
careful_filteredΩNODE_3_length_403891_cov_108.585722_301	UniRef100_K0NA67~K01223	99.0	482	5	0	1	482	1	482	0.0	1005
careful_filteredΩNODE_1_length_651721_cov_115.299404_328	UniRef100_A0A1J3C077~K02030&K02029	100	482	0	0	1	482	1	482	0.0	892
careful_filteredΩNODE_1_length_651721_cov_115.299404_86	UniRef100_E1TEN3~K08169	30.5	430	287	6	14	438	9	431	3.40e-35	142
isolate_filteredΩNODE_6_length_211744_cov_100.420410_59	UniRef100_B3W9A1~K00703	99.8	481	1	0	1	481	1	481	0.0	979
careful_filteredΩNODE_6_length_211744_cov_108.667298_59	UniRef100_B3W9A1~K00703	99.8	481	1	0	1	481	1	481	0.0	979
isolate_filteredΩNODE_1_length_651596_cov_106.573662_204	UniRef100_A0A0C9NYI3~K08659	100	480	0	0	1	480	3	482	0.0	993
careful_filteredΩNODE_1_length_651721_cov_115.299404_204	UniRef100_A0A0C9NYI3~K08659	100	480	0	0	1	480	3	482	0.0	993
